Sensor Network Edges with Distance, Cost and Capacity:
edge: (1, 11), distance: 123.113, receivecost: 0.4096, transmitcost: 6.6178, storagecost: 0.4096, energycapacity: 3500.0
edge: (43, 23), distance: 158.173, receivecost: 0.4096, transmitcost: 10.6572, storagecost: 0.4096, energycapacity: 3356.0
edge: (43, 29), distance: 29.138, receivecost: 0.4096, transmitcost: 0.7574, storagecost: 0.4096, energycapacity: 2712.0
edge: (43, 31), distance: 203.131, receivecost: 0.4096, transmitcost: 17.3107, storagecost: 0.4096, energycapacity: 3290.0
edge: (43, 32), distance: 132.591, receivecost: 0.4096, transmitcost: 7.6105, storagecost: 0.4096, energycapacity: 3043.0
edge: (43, 33), distance: 198.674, receivecost: 0.4096, transmitcost: 16.5771, storagecost: 0.4096, energycapacity: 3358.0
edge: (43, 35), distance: 177.214, receivecost: 0.4096, transmitcost: 13.273, storagecost: 0.4096, energycapacity: 3434.0
edge: (43, 40), distance: 155.962, receivecost: 0.4096, transmitcost: 10.3728, storagecost: 0.4096, energycapacity: 3109.0
edge: (43, 42), distance: 196.058, receivecost: 0.4096, transmitcost: 16.1541, storagecost: 0.4096, energycapacity: 3266.0
edge: (43, 47), distance: 215.565, receivecost: 0.4096, transmitcost: 19.443, storagecost: 0.4096, energycapacity: 3079.0
edge: (43, 59), distance: 66.129, receivecost: 0.4096, transmitcost: 2.2008, storagecost: 0.4096, energycapacity: 3149.0
edge: (43, 65), distance: 105.361, receivecost: 0.4096, transmitcost: 4.9566, storagecost: 0.4096, energycapacity: 3438.0
edge: (43, 66), distance: 231.835, receivecost: 0.4096, transmitcost: 22.4245, storagecost: 0.4096, energycapacity: 3165.0
edge: (43, 67), distance: 215.545, receivecost: 0.4096, transmitcost: 19.4395, storagecost: 0.4096, energycapacity: 3286.0
edge: (43, 69), distance: 233.449, receivecost: 0.4096, transmitcost: 22.7321, storagecost: 0.4096, energycapacity: 3286.0
edge: (43, 71), distance: 160.53, receivecost: 0.4096, transmitcost: 10.965, storagecost: 0.4096, energycapacity: 3102.0
edge: (43, 76), distance: 64.05, receivecost: 0.4096, transmitcost: 2.0899, storagecost: 0.4096, energycapacity: 2998.0
edge: (43, 8), distance: 72.303, receivecost: 0.4096, transmitcost: 2.5509, storagecost: 0.4096, energycapacity: 3500.0
edge: (43, 84), distance: 135.661, receivecost: 0.4096, transmitcost: 7.9479, storagecost: 0.4096, energycapacity: 3207.0
edge: (43, 86), distance: 188.031, receivecost: 0.4096, transmitcost: 14.8912, storagecost: 0.4096, energycapacity: 2873.0
edge: (43, 87), distance: 162.539, receivecost: 0.4096, transmitcost: 11.2308, storagecost: 0.4096, energycapacity: 3351.0
edge: (43, 88), distance: 186.714, receivecost: 0.4096, transmitcost: 14.6891, storagecost: 0.4096, energycapacity: 2585.0
edge: (43, 92), distance: 105.888, receivecost: 0.4096, transmitcost: 5.0021, storagecost: 0.4096, energycapacity: 3071.0
edge: (43, 95), distance: 75.073, receivecost: 0.4096, transmitcost: 2.7181, storagecost: 0.4096, energycapacity: 3247.0
edge: (44, 100), distance: 248.408, receivecost: 0.4096, transmitcost: 25.6845, storagecost: 0.4096, energycapacity: 2754.0
edge: (44, 14), distance: 160.409, receivecost: 0.4096, transmitcost: 10.949, storagecost: 0.4096, energycapacity: 3500.0
edge: (44, 15), distance: 120.679, receivecost: 0.4096, transmitcost: 6.3747, storagecost: 0.4096, energycapacity: 3500.0
edge: (44, 30), distance: 122.118, receivecost: 0.4096, transmitcost: 6.5179, storagecost: 0.4096, energycapacity: 3253.0
edge: (44, 6), distance: 71.19, receivecost: 0.4096, transmitcost: 2.4854, storagecost: 0.4096, energycapacity: 3500.0
edge: (44, 62), distance: 240.777, receivecost: 0.4096, transmitcost: 24.1556, storagecost: 0.4096, energycapacity: 3276.0
edge: (44, 73), distance: 96.502, receivecost: 0.4096, transmitcost: 4.2241, storagecost: 0.4096, energycapacity: 2596.0
edge: (44, 75), distance: 203.805, receivecost: 0.4096, transmitcost: 17.4229, storagecost: 0.4096, energycapacity: 2640.0
edge: (44, 77), distance: 66.663, receivecost: 0.4096, transmitcost: 2.2299, storagecost: 0.4096, energycapacity: 3125.0
edge: (44, 79), distance: 47.955, receivecost: 0.4096, transmitcost: 1.3516, storagecost: 0.4096, energycapacity: 3265.0
edge: (44, 94), distance: 82.365, receivecost: 0.4096, transmitcost: 3.1883, storagecost: 0.4096, energycapacity: 3115.0
edge: (44, 97), distance: 239.337, receivecost: 0.4096, transmitcost: 23.8724, storagecost: 0.4096, energycapacity: 2569.0
edge: (45, 3), distance: 28.609, receivecost: 0.4096, transmitcost: 0.7449, storagecost: 0.4096, energycapacity: 3500.0
edge: (45, 46), distance: 102.201, receivecost: 0.4096, transmitcost: 4.6879, storagecost: 0.4096, energycapacity: 2693.0
edge: (45, 5), distance: 83.382, receivecost: 0.4096, transmitcost: 3.2574, storagecost: 0.4096, energycapacity: 3500.0
edge: (45, 93), distance: 152.995, receivecost: 0.4096, transmitcost: 9.9973, storagecost: 0.4096, energycapacity: 3226.0
edge: (45, 98), distance: 138.076, receivecost: 0.4096, transmitcost: 8.2186, storagecost: 0.4096, energycapacity: 2606.0
edge: (46, 3), distance: 122.013, receivecost: 0.4096, transmitcost: 6.5074, storagecost: 0.4096, energycapacity: 3500.0
edge: (46, 34), distance: 208.914, receivecost: 0.4096, transmitcost: 18.2865, storagecost: 0.4096, energycapacity: 2934.0
edge: (46, 45), distance: 102.201, receivecost: 0.4096, transmitcost: 4.6879, storagecost: 0.4096, energycapacity: 3309.0
edge: (46, 5), distance: 18.894, receivecost: 0.4096, transmitcost: 0.5558, storagecost: 0.4096, energycapacity: 3500.0
edge: (46, 90), distance: 249.675, receivecost: 0.4096, transmitcost: 25.9431, storagecost: 0.4096, energycapacity: 3305.0
edge: (46, 93), distance: 229.189, receivecost: 0.4096, transmitcost: 21.9248, storagecost: 0.4096, energycapacity: 3226.0
edge: (46, 98), distance: 51.241, receivecost: 0.4096, transmitcost: 1.4851, storagecost: 0.4096, energycapacity: 2606.0
edge: (47, 1), distance: 132.642, receivecost: 0.4096, transmitcost: 7.6161, storagecost: 0.4096, energycapacity: 3500.0
edge: (47, 11), distance: 121.428, receivecost: 0.4096, transmitcost: 6.449, storagecost: 0.4096, energycapacity: 3500.0
edge: (47, 20), distance: 47.6, receivecost: 0.4096, transmitcost: 1.3377, storagecost: 0.4096, energycapacity: 3500.0
edge: (47, 26), distance: 197.547, receivecost: 0.4096, transmitcost: 16.3942, storagecost: 0.4096, energycapacity: 3171.0
edge: (47, 29), distance: 214.754, receivecost: 0.4096, transmitcost: 19.3, storagecost: 0.4096, energycapacity: 2712.0
edge: (47, 31), distance: 39.497, receivecost: 0.4096, transmitcost: 1.0486, storagecost: 0.4096, energycapacity: 3290.0
edge: (47, 32), distance: 145.514, receivecost: 0.4096, transmitcost: 9.0826, storagecost: 0.4096, energycapacity: 3043.0
edge: (47, 34), distance: 188.611, receivecost: 0.4096, transmitcost: 14.9807, storagecost: 0.4096, energycapacity: 2934.0
edge: (47, 42), distance: 54.857, receivecost: 0.4096, transmitcost: 1.6422, storagecost: 0.4096, energycapacity: 3266.0
edge: (47, 43), distance: 215.565, receivecost: 0.4096, transmitcost: 19.443, storagecost: 0.4096, energycapacity: 2872.0
edge: (47, 55), distance: 196.243, receivecost: 0.4096, transmitcost: 16.1838, storagecost: 0.4096, energycapacity: 3338.0
edge: (47, 59), distance: 166.932, receivecost: 0.4096, transmitcost: 11.8236, storagecost: 0.4096, energycapacity: 3149.0
edge: (47, 64), distance: 128.627, receivecost: 0.4096, transmitcost: 7.1864, storagecost: 0.4096, energycapacity: 3306.0
edge: (47, 66), distance: 221.408, receivecost: 0.4096, transmitcost: 20.4889, storagecost: 0.4096, energycapacity: 3165.0
edge: (47, 67), distance: 137.391, receivecost: 0.4096, transmitcost: 8.1414, storagecost: 0.4096, energycapacity: 3286.0
edge: (47, 69), distance: 110.822, receivecost: 0.4096, transmitcost: 5.4402, storagecost: 0.4096, energycapacity: 3286.0
edge: (47, 71), distance: 169.204, receivecost: 0.4096, transmitcost: 12.1365, storagecost: 0.4096, energycapacity: 3102.0
edge: (47, 72), distance: 184.449, receivecost: 0.4096, transmitcost: 14.3448, storagecost: 0.4096, energycapacity: 2702.0
edge: (47, 78), distance: 176.635, receivecost: 0.4096, transmitcost: 13.189, storagecost: 0.4096, energycapacity: 3489.0
edge: (47, 8), distance: 168.418, receivecost: 0.4096, transmitcost: 12.0278, storagecost: 0.4096, energycapacity: 3500.0
edge: (47, 84), distance: 79.924, receivecost: 0.4096, transmitcost: 3.0261, storagecost: 0.4096, energycapacity: 3207.0
edge: (47, 86), distance: 48.289, receivecost: 0.4096, transmitcost: 1.3647, storagecost: 0.4096, energycapacity: 2873.0
edge: (47, 90), distance: 224.889, receivecost: 0.4096, transmitcost: 21.1252, storagecost: 0.4096, energycapacity: 3305.0
edge: (47, 95), distance: 168.202, receivecost: 0.4096, transmitcost: 11.9979, storagecost: 0.4096, energycapacity: 3247.0
edge: (48, 12), distance: 53.569, receivecost: 0.4096, transmitcost: 1.585, storagecost: 0.4096, energycapacity: 3500.0
edge: (48, 18), distance: 11.923, receivecost: 0.4096, transmitcost: 0.4678, storagecost: 0.4096, energycapacity: 3500.0
edge: (48, 24), distance: 193.944, receivecost: 0.4096, transmitcost: 15.8165, storagecost: 0.4096, energycapacity: 2929.0
edge: (48, 4), distance: 196.528, receivecost: 0.4096, transmitcost: 16.2296, storagecost: 0.4096, energycapacity: 3500.0
edge: (48, 49), distance: 215.576, receivecost: 0.4096, transmitcost: 19.4449, storagecost: 0.4096, energycapacity: 3224.0
edge: (48, 63), distance: 210.244, receivecost: 0.4096, transmitcost: 18.515, storagecost: 0.4096, energycapacity: 3268.0
edge: (48, 83), distance: 71.433, receivecost: 0.4096, transmitcost: 2.4996, storagecost: 0.4096, energycapacity: 3331.0
edge: (48, 85), distance: 119.165, receivecost: 0.4096, transmitcost: 6.226, storagecost: 0.4096, energycapacity: 3380.0
edge: (48, 99), distance: 188.832, receivecost: 0.4096, transmitcost: 15.015, storagecost: 0.4096, energycapacity: 2885.0
edge: (49, 1), distance: 198.942, receivecost: 0.4096, transmitcost: 16.6207, storagecost: 0.4096, energycapacity: 3500.0
edge: (49, 11), distance: 222.664, receivecost: 0.4096, transmitcost: 20.7172, storagecost: 0.4096, energycapacity: 3500.0
edge: (49, 18), distance: 225.401, receivecost: 0.4096, transmitcost: 21.2195, storagecost: 0.4096, energycapacity: 3500.0
edge: (49, 32), distance: 226.139, receivecost: 0.4096, transmitcost: 21.356, storagecost: 0.4096, energycapacity: 3043.0
edge: (49, 33), distance: 184.6, receivecost: 0.4096, transmitcost: 14.3676, storagecost: 0.4096, energycapacity: 3358.0
edge: (49, 37), distance: 40.376, receivecost: 0.4096, transmitcost: 1.0774, storagecost: 0.4096, energycapacity: 2653.0
edge: (49, 48), distance: 215.576, receivecost: 0.4096, transmitcost: 19.4449, storagecost: 0.4096, energycapacity: 3161.0
edge: (49, 55), distance: 129.909, receivecost: 0.4096, transmitcost: 7.3221, storagecost: 0.4096, energycapacity: 3338.0
edge: (49, 66), distance: 113.713, receivecost: 0.4096, transmitcost: 5.706, storagecost: 0.4096, energycapacity: 3165.0
edge: (49, 67), distance: 177.523, receivecost: 0.4096, transmitcost: 13.3179, storagecost: 0.4096, energycapacity: 3286.0
edge: (49, 69), distance: 203.024, receivecost: 0.4096, transmitcost: 17.2927, storagecost: 0.4096, energycapacity: 3286.0
edge: (49, 71), distance: 190.035, receivecost: 0.4096, transmitcost: 15.2016, storagecost: 0.4096, energycapacity: 3102.0
edge: (49, 83), distance: 160.237, receivecost: 0.4096, transmitcost: 10.9264, storagecost: 0.4096, energycapacity: 3331.0
edge: (5, 3), distance: 103.901, receivecost: 0.4096, transmitcost: 4.8314, storagecost: 0.4096, energycapacity: 3500.0
edge: (5, 34), distance: 227.389, receivecost: 0.4096, transmitcost: 21.5883, storagecost: 0.4096, energycapacity: 2934.0
edge: (5, 45), distance: 83.382, receivecost: 0.4096, transmitcost: 3.2574, storagecost: 0.4096, energycapacity: 3309.0
edge: (5, 46), distance: 18.894, receivecost: 0.4096, transmitcost: 0.5558, storagecost: 0.4096, energycapacity: 2693.0
edge: (5, 93), distance: 212.65, receivecost: 0.4096, transmitcost: 18.9317, storagecost: 0.4096, energycapacity: 3226.0
edge: (5, 98), distance: 62.922, receivecost: 0.4096, transmitcost: 2.0313, storagecost: 0.4096, energycapacity: 2606.0
edge: (50, 16), distance: 78.716, receivecost: 0.4096, transmitcost: 2.9476, storagecost: 0.4096, energycapacity: 3500.0
edge: (50, 17), distance: 41.367, receivecost: 0.4096, transmitcost: 1.1105, storagecost: 0.4096, energycapacity: 3500.0
edge: (50, 19), distance: 239.586, receivecost: 0.4096, transmitcost: 23.9213, storagecost: 0.4096, energycapacity: 3500.0
edge: (50, 2), distance: 111.983, receivecost: 0.4096, transmitcost: 5.546, storagecost: 0.4096, energycapacity: 3500.0
edge: (50, 28), distance: 197.82, receivecost: 0.4096, transmitcost: 16.4384, storagecost: 0.4096, energycapacity: 2965.0
edge: (50, 41), distance: 68.377, receivecost: 0.4096, transmitcost: 2.3247, storagecost: 0.4096, energycapacity: 2750.0
edge: (50, 60), distance: 242.101, receivecost: 0.4096, transmitcost: 24.4174, storagecost: 0.4096, energycapacity: 3345.0
edge: (50, 61), distance: 117.421, receivecost: 0.4096, transmitcost: 6.057, storagecost: 0.4096, energycapacity: 3313.0
edge: (50, 70), distance: 64.734, receivecost: 0.4096, transmitcost: 2.126, storagecost: 0.4096, energycapacity: 3146.0
edge: (50, 74), distance: 242.133, receivecost: 0.4096, transmitcost: 24.4237, storagecost: 0.4096, energycapacity: 2510.0
edge: (50, 80), distance: 176.45, receivecost: 0.4096, transmitcost: 13.1624, storagecost: 0.4096, energycapacity: 2954.0
edge: (51, 13), distance: 47.901, receivecost: 0.4096, transmitcost: 1.3494, storagecost: 0.4096, energycapacity: 3500.0
edge: (51, 21), distance: 189.284, receivecost: 0.4096, transmitcost: 15.0849, storagecost: 0.4096, energycapacity: 2698.0
edge: (51, 24), distance: 232.576, receivecost: 0.4096, transmitcost: 22.5656, storagecost: 0.4096, energycapacity: 2929.0
edge: (51, 36), distance: 38.601, receivecost: 0.4096, transmitcost: 1.0199, storagecost: 0.4096, energycapacity: 3261.0
edge: (51, 4), distance: 228.853, receivecost: 0.4096, transmitcost: 21.8618, storagecost: 0.4096, energycapacity: 3500.0
edge: (51, 63), distance: 193.915, receivecost: 0.4096, transmitcost: 15.8118, storagecost: 0.4096, energycapacity: 3268.0
edge: (51, 68), distance: 172.354, receivecost: 0.4096, transmitcost: 12.5771, storagecost: 0.4096, energycapacity: 2988.0
edge: (51, 7), distance: 199.148, receivecost: 0.4096, transmitcost: 16.6543, storagecost: 0.4096, energycapacity: 3500.0
edge: (51, 81), distance: 46.303, receivecost: 0.4096, transmitcost: 1.2878, storagecost: 0.4096, energycapacity: 2992.0
edge: (51, 82), distance: 99.133, receivecost: 0.4096, transmitcost: 4.4349, storagecost: 0.4096, energycapacity: 2804.0
edge: (51, 85), distance: 211.203, receivecost: 0.4096, transmitcost: 18.6804, storagecost: 0.4096, energycapacity: 3380.0
edge: (51, 99), distance: 229.21, receivecost: 0.4096, transmitcost: 21.9288, storagecost: 0.4096, energycapacity: 2885.0
edge: (52, 10), distance: 66.907, receivecost: 0.4096, transmitcost: 2.2432, storagecost: 0.4096, energycapacity: 3500.0
edge: (52, 100), distance: 228.162, receivecost: 0.4096, transmitcost: 21.7324, storagecost: 0.4096, energycapacity: 2754.0
edge: (52, 14), distance: 224.877, receivecost: 0.4096, transmitcost: 21.1229, storagecost: 0.4096, energycapacity: 3500.0
edge: (52, 15), distance: 194.248, receivecost: 0.4096, transmitcost: 15.8647, storagecost: 0.4096, energycapacity: 3500.0
edge: (52, 19), distance: 240.538, receivecost: 0.4096, transmitcost: 24.1085, storagecost: 0.4096, energycapacity: 3500.0
edge: (52, 27), distance: 141.895, receivecost: 0.4096, transmitcost: 8.6566, storagecost: 0.4096, energycapacity: 3453.0
edge: (52, 30), distance: 175.893, receivecost: 0.4096, transmitcost: 13.0819, storagecost: 0.4096, energycapacity: 3253.0
edge: (52, 53), distance: 89.646, receivecost: 0.4096, transmitcost: 3.7013, storagecost: 0.4096, energycapacity: 3348.0
edge: (52, 62), distance: 96.7, receivecost: 0.4096, transmitcost: 4.2397, storagecost: 0.4096, energycapacity: 3276.0
edge: (52, 75), distance: 155.913, receivecost: 0.4096, transmitcost: 10.3665, storagecost: 0.4096, energycapacity: 2640.0
edge: (52, 77), distance: 239.013, receivecost: 0.4096, transmitcost: 23.8089, storagecost: 0.4096, energycapacity: 3125.0
edge: (52, 96), distance: 72.606, receivecost: 0.4096, transmitcost: 2.5689, storagecost: 0.4096, energycapacity: 2666.0
edge: (52, 97), distance: 105.973, receivecost: 0.4096, transmitcost: 5.0095, storagecost: 0.4096, energycapacity: 2569.0
edge: (53, 10), distance: 156.51, receivecost: 0.4096, transmitcost: 10.4429, storagecost: 0.4096, energycapacity: 3500.0
edge: (53, 100), distance: 139.76, receivecost: 0.4096, transmitcost: 8.4102, storagecost: 0.4096, energycapacity: 2754.0
edge: (53, 14), distance: 248.263, receivecost: 0.4096, transmitcost: 25.6551, storagecost: 0.4096, energycapacity: 3500.0
edge: (53, 15), distance: 148.127, receivecost: 0.4096, transmitcost: 9.3969, storagecost: 0.4096, energycapacity: 3500.0
edge: (53, 19), distance: 241.154, receivecost: 0.4096, transmitcost: 24.2299, storagecost: 0.4096, energycapacity: 3500.0
edge: (53, 25), distance: 241.307, receivecost: 0.4096, transmitcost: 24.2602, storagecost: 0.4096, energycapacity: 3438.0
edge: (53, 27), distance: 133.72, receivecost: 0.4096, transmitcost: 7.7336, storagecost: 0.4096, energycapacity: 3453.0
edge: (53, 30), distance: 148.709, receivecost: 0.4096, transmitcost: 9.4677, storagecost: 0.4096, energycapacity: 3253.0
edge: (53, 38), distance: 185.037, receivecost: 0.4096, transmitcost: 14.4338, storagecost: 0.4096, energycapacity: 2606.0
edge: (53, 39), distance: 240.662, receivecost: 0.4096, transmitcost: 24.1329, storagecost: 0.4096, energycapacity: 3333.0
edge: (53, 52), distance: 89.646, receivecost: 0.4096, transmitcost: 3.7013, storagecost: 0.4096, energycapacity: 3039.0
edge: (53, 54), distance: 177.471, receivecost: 0.4096, transmitcost: 13.3103, storagecost: 0.4096, energycapacity: 3033.0
edge: (53, 62), distance: 151.453, receivecost: 0.4096, transmitcost: 9.805, storagecost: 0.4096, energycapacity: 3276.0
